year,month,appendix_number,location_name,sector,commodity,sub_item,attribute,value,error_number_prefix,error_plus_prefix,error_minus_prefix,error_bullet_prefix,error_number_suffix,error_number_in_middle,error_empty_parens,error_unclosed_parens,error_leading_space,error_trailing_space,error_multiple_spaces,error_space_in_word,error_concatenated_locations,error_special_chars,error_unicode_issues,error_only_numbers,error_single_char,error_typo_spacing,error_contains_metadata,error_location_list,error_types
2009,1,PL1,"5. Gieo trồng rau, đậu các loại()",Cultivation,Rau đậu,,Area_Planted,2105.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,"number_prefix, empty_parens, space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,"1. Nông sản,trong đó:",Xuất khẩu,Export_Value,555,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Cà phê,Xuất khẩu,Export_Volume,137,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Cà phê,Xuất khẩu,Export_Value,211,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Cao su,Xuất khẩu,Export_Volume,39,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Cao su,Xuất khẩu,Export_Value,50,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Gạo,Xuất khẩu,Export_Volume,304,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Gạo,Xuất khẩu,Export_Value,129,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Chè,Xuất khẩu,Export_Volume,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Chè,Xuất khẩu,Export_Value,8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Hạt điều,Xuất khẩu,Export_Volume,11,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Hạt điều,Xuất khẩu,Export_Value,52,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Hạt tiêu,Xuất khẩu,Export_Volume,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Hạt tiêu,Xuất khẩu,Export_Value,15,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Hàng rau quả,Xuất khẩu,Export_Value,32,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,2. Thuỷ sản,Xuất khẩu,Export_Value,215,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,"3. Lâm sản,trong đó:",Xuất khẩu,Export_Value,2302032,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,"SP mây, tre, cói, thảm",Xuất khẩu,Export_Value,169,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,"Phân bón các loại,trong đó:",Xuất khẩu,Export_Volume,108,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,"Phân bón các loại,trong đó:",Xuất khẩu,Export_Value,31,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,- U RE,Xuất khẩu,Export_Volume,52,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,- U RE,Xuất khẩu,Export_Value,15,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,- S A,Xuất khẩu,Export_Volume,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,- S A,Xuất khẩu,Export_Value,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,- D A P,Xuất khẩu,Export_Volume,23,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,- D A P,Xuất khẩu,Export_Value,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,- N P K,Xuất khẩu,Export_Volume,10,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,- N P K,Xuất khẩu,Export_Value,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,- Phân bón các loại khác,Xuất khẩu,Export_Volume,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,- Phân bón các loại khác,Xuất khẩu,Export_Value,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Thuốc trừ sâu &nguyên liệu,Xuất khẩu,Export_Value,10,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Bột mỳ,Xuất khẩu,Export_Volume,10,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Bột mỳ,Xuất khẩu,Export_Value,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Thức ăn gia súc và nguyên liệu,Xuất khẩu,Export_Value,20,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,"Dầu mỡ động, thực vật",Xuất khẩu,Export_Value,11,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Cao su,Xuất khẩu,Export_Volume,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Cao su,Xuất khẩu,Export_Value,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Bông các loại,Xuất khẩu,Export_Volume,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Bông các loại,Xuất khẩu,Export_Value,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Sữa &sản phẩm sữa,Xuất khẩu,Export_Value,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Gỗ & sản phẩm gỗ,Xuất khẩu,Export_Value,15,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,"1. Nông sản chính,trong đó:",Xuất khẩu,Export_Value,1317,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Cà phê,Xuất khẩu,Export_Volume,289,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Cà phê,Xuất khẩu,Export_Value,444,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Cao su,Xuất khẩu,Export_Volume,76,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Cao su,Xuất khẩu,Export_Value,102,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Gạo,Xuất khẩu,Export_Volume,1043,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Gạo,Xuất khẩu,Export_Value,470,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Chè,Xuất khẩu,Export_Volume,14,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Chè,Xuất khẩu,Export_Value,18,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Hạt điều,Xuất khẩu,Export_Volume,20,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Hạt điều,Xuất khẩu,Export_Value,93,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Hạt tiêu,Xuất khẩu,Export_Volume,15,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Hạt tiêu,Xuất khẩu,Export_Value,39,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Hàng rau quả,Xuất khẩu,Export_Value,61,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Sắn và sản phẩm từ sắn,Xuất khẩu,Export_Value,91,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,2. Thuỷ sản,Xuất khẩu,Export_Value,444,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,"3. Lâm sản chính,trong đó:",Xuất khẩu,Export_Value,387,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Quế,Xuất khẩu,Export_Value,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Gỗ & sản phẩm gỗ,Xuất khẩu,Export_Value,3573,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,"SP mây, tre, cói, thảm",Xuất khẩu,Export_Value,28,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Phân bón các loại,Xuất khẩu,Export_Volume,576,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
2009,1,PL8,Cả nước,Trade,Phân bón các loại,Xuất khẩu,Export_Value,183,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"space_in_word, typo_spacing"
