year,month,location_name,sector,commodity,attribute,source_file,appendix_number,error_type,error_detail,impacted_value,record_id
2011,6,Bắc Trung Bộ và<br>duyên hải miền Trung,Livestock,Dê,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,8c2070d5-fce0-4ef1-8dd1-22a958b865f1
2011,6,Bắc Trung Bộ và<br>duyên hải miền Trung,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',636.0,83aa3b90-7d1c-4dee-b94d-467841b721e1
2011,6,Bắc Trung Bộ và<br>duyên hải miền Trung,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',13412.0,4a7252de-9671-4e03-a07d-4fcacfad8951
2011,6,Bắc Trung Bộ và<br>duyên hải miền Trung,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',13286.0,416281c9-95a9-4aaf-9532-9cdf6450044b
2011,6,Nghệ An,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',686.0,dfaf61f6-1eed-4db9-8c82-f06c5e855666
2011,6,Nghệ An,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',686.0,9b859d69-f5bc-4ff9-a629-d19bd4a86ce0
2011,6,Nghệ An,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',88.0,e153ac20-9abd-4238-9ce7-d4d89ebdcce8
2011,6,Nghệ An,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',36.0,53dbe6a7-2829-4bc1-886b-daca2c12616c
2011,6,Nghệ An,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',30.0,001756a1-1b0a-49bc-9875-74f8001d527e
2011,6,Nghệ An,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',22.0,bb48ae39-758e-4eea-b653-6e43899d40b0
2011,6,Nghệ An,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',22.0,9c32c7ec-b382-454c-82ef-c2a7d089e040
2011,6,Nghệ An,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',11858.0,d1ef015e-7f24-4418-a942-7ea92c85c567
2011,6,Nghệ An,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',11816.0,8fdf9ee7-3303-4184-975c-2abc876ed3c3
2011,6,Hà Tĩnh,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',604.0,595a2ae8-70aa-42c1-b920-5663fb624674
2011,6,Hà Tĩnh,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',390.0,3f237086-b81e-4004-aa54-48c61f513b30
2011,6,Hà Tĩnh,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',214.0,badd1b94-d8e1-497a-b3dd-cb07a75055fc
2011,6,Hà Tĩnh,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',216.0,700b4d4b-5090-4c36-a0b2-fe9f746de433
2011,6,Hà Tĩnh,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',110.0,a4e69a4d-5412-420b-8a34-f1d8744f9d7a
2011,6,Hà Tĩnh,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',110.0,578bfb74-cfab-4eca-9385-001a680c3f8d
2011,6,Quảng Trị,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',3550.0,69466c83-1239-4b97-b738-8ba0aadc828f
2011,6,Quảng Trị,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',3550.0,c86e835f-4557-473d-ac77-e6127461401f
2011,6,Quảng Trị,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1444.0,b35377ae-fb3c-45dc-9014-365b514b0153
2011,6,Quảng Trị,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1360.0,da27cc88-1d12-43b8-bc0a-2e48dae6c30d
2011,6,Quảng Nam,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',800.0,4e1914bd-496f-4066-83fe-65a8fecee806
2011,6,Quảng Nam,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',207.0,ac036cd3-0bb2-4955-abef-1c5dd2f4a71d
2011,6,Quảng Nam,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',451.0,2b9a1c59-b562-4015-8cd0-00f2769d2b9c
2011,6,Quảng Nam,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',142.0,2783477d-56b9-476c-8a29-cf0805c561c6
2011,6,Quảng Nam,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',62.0,3205a9de-e0e6-4334-8059-537d77b551ea
2011,6,Quảng Ngãi,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',10792.0,0877a3ca-34fb-4c20-86e5-634f47bb9806
2011,6,Quảng Ngãi,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',15256.0,afd16907-4c4e-4adb-b982-b2d119d51db2
2011,6,Quảng Ngãi,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2612.0,a3a4e6b8-8b22-4b91-bc29-a440b7fec720
2011,6,Quảng Ngãi,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1018.0,1a5e5286-2334-4f23-a074-31476fa4d0c7
2011,6,Quảng Ngãi,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1417.0,eaa5a3e9-6af5-4af9-8896-e1c655fa849b
2011,6,Quảng Ngãi,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',177.0,329a58ae-00ad-4c41-9098-9c1721f4c6f3
2011,6,Quảng Ngãi,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',199.0,ecfa096f-ac07-4cc5-8305-fef895bb729b
2011,6,Bình Định,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1550.0,b4fbbd92-88bf-4fd4-b823-85e90672e8d2
2011,6,Bình Định,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',3750.0,4e15af32-4a43-44f2-a865-6c0c9d0769f6
2011,6,Bình Định,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,68c23957-cb87-4d76-8bf2-cbbd79a773b9
2011,6,Phú Yên,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1655.0,4d0d6fd0-26dc-4351-b8b4-abe4423248dd
2011,6,Phú Yên,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',302.0,cd0b013f-864c-4086-8a48-f44c0d945e8d
2011,6,Phú Yên,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1310.0,3d4be31f-671e-4664-82a9-c40b0c2bce53
2011,6,Phú Yên,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',43.0,2d497cd2-e151-447d-ac1e-6f6daefdca8a
2011,6,Phú Yên,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',67.0,dbc641ef-0e26-41f5-a0a1-20fd5cf3fa40
2011,6,Khánh Hoà,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',349.0,a0f777a9-b442-4631-89b3-257d31654b51
2011,6,Khánh Hoà,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',137.0,29478a9c-0f84-4280-ac54-639529c20cc6
2011,6,Khánh Hoà,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',212.0,9338585e-99f6-4e9e-8ae5-7de05303ef05
2011,6,Khánh Hoà,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',70.0,2581940b-8297-4091-8244-01313f6e267d
2011,6,Tây Nguyên,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2283.0,1738f700-a8f1-4d88-909d-282f9a2fda01
2011,6,Tây Nguyên,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2283.0,82a8d125-dd1f-4a7c-a961-c15f8c1e3b26
2011,6,Tây Nguyên,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',8630.0,3413442d-3dcc-4df9-989f-53664dd2eb6e
2011,6,Tây Nguyên,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',5091.0,4623d563-1690-4a4b-a337-63cd63467cca
2011,6,Tây Nguyên,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',926.0,9ce3225b-9030-4247-9178-15c53e9c515b
2011,6,Tây Nguyên,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2613.0,a39e62ec-4a02-4e15-8227-cab9d226d823
2011,6,Tây Nguyên,Livestock,Dê,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,2b9e6510-8d73-481e-ab0f-4512252ed08e
2011,6,Tây Nguyên,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',2412.0,445bc346-bcfc-4518-a688-e86369e5f354
2011,6,Tây Nguyên,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,ec47a895-8d6a-4c34-81a2-9face63ce47c
2011,6,Tây Nguyên,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,e5aeb383-9767-4b6b-ab32-e63d8bd8431a
2011,6,Kon Tum,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1283.0,adb6f0f2-24be-45ed-ad7a-13c10fc19e80
2011,6,Kon Tum,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1283.0,70ab2d4d-5531-47f9-831e-0554255f5253
2011,6,Kon Tum,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',5454.0,11754575-49dc-4953-9667-9a623a0b808e
2011,6,Kon Tum,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',4438.0,5f2a77d1-87f2-4261-9790-79478679f677
2011,6,Kon Tum,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1016.0,79bba55c-062b-4033-80bc-a7bf42659898
2011,6,Kon Tum,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1223.0,37ac8124-b85c-4cc7-8a9d-bd25163b55e4
2011,6,Gia Lai,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',692.0,902db03f-e6c3-41d2-b216-b2ecd025e62b
2011,6,Gia Lai,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',626.0,2d5a504d-d7c7-4136-b15c-b952a38c1673
2011,6,Gia Lai,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',66.0,059c83a0-9b98-4de5-bfa3-049ec485448e
2011,6,Gia Lai,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',33.0,2042e018-c572-4408-8962-5cff5aee520b
2011,6,Đắk Lắk,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1000.0,1ef7355c-a889-447f-ba0f-64c023320b9d
2011,6,Đắk Lắk,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1000.0,0e087d1d-b04a-40e0-9e68-ee32e1a50d04
2011,6,Đắk Lắk,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',933.0,6bd2b21c-95db-4171-95b0-5224c6a11bd0
2011,6,Đắk Lắk,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',307.0,0c13e7ee-2763-4218-a2e0-6cd095ed53c2
2011,6,Đắk Lắk,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',300.0,908874ed-a141-4be7-a906-f8c6e43cb370
2011,6,Đắk Lắk,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',326.0,7d8682b5-54ca-462f-a21e-254fb50b9b7d
2011,6,Đắk Lắk,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',243.0,74cd0409-8c43-4adb-9d25-ccb66f8c6ac1
2011,6,Lâm Đồng,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1551.0,f568e2fa-42de-4323-b178-12a51c4781ff
2011,6,Lâm Đồng,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',346.0,86834144-4261-4d1e-a61d-17fd95e7534d
2011,6,Lâm Đồng,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1205.0,9d77b324-770c-443f-a0d9-60fc4cddb865
2011,6,Lâm Đồng,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',913.0,3aadc4bf-3e0a-42ee-a21c-1acbf78e264b
2011,6,Đông Nam Bộ,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,30ed9230-7604-4010-b4d5-7c35b50b043c
2011,6,Đông Nam Bộ,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,eae94b08-11c7-4425-9c74-800bed1b860b
2011,6,Đông Nam Bộ,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',570.0,e39bf2e8-9b79-480b-a934-55dfce48d4e6
2011,6,Đông Nam Bộ,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,54b14e66-cfd4-44c0-8fc3-ceb52a118a26
2011,6,Đông Nam Bộ,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',10.0,2712a29b-68d4-4cf1-a0cf-530d5342d7a3
2011,6,Đông Nam Bộ,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',560.0,4fa08707-80f9-48c9-9dd6-62a3dc70c8da
2011,6,Đông Nam Bộ,Livestock,Dê,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,ca68a47a-7475-49dd-a8b9-25f9d2f4e38a
2011,6,Đông Nam Bộ,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',509.0,849dc24a-93ff-447a-afb5-c341ba8a3cea
2011,6,Đông Nam Bộ,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',55.0,32abf75f-70e3-459c-aa45-e57d21f63368
2011,6,Đông Nam Bộ,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',327.0,49c05605-ddd5-476b-8a32-d8caf69965e1
2011,6,Bình Phước,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',113.0,7e804f15-b75f-4d5c-b4d6-0394e9fd4ccd
2011,6,Bình Phước,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',10.0,cd92524e-398c-49e3-95a0-702f0eb77c0e
2011,6,Bình Phước,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',103.0,6b780d3e-2d08-4ae1-9cec-3b4a1b507b03
2011,6,Bình Phước,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',85.0,cd4a203f-28d0-46c2-bff6-38fd552b13e6
2011,6,Tây Ninh,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',18.0,7ab6ad09-55ca-4ccc-a512-4bf3507dc202
2011,6,Tây Ninh,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',18.0,e0402081-82ca-4c9e-bc86-3094064dd1e6
2011,6,Tây Ninh,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',11.0,dd01d4d1-4c15-47b0-b39c-79886832d7b6
2011,6,Bình Dương,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',137.0,f7c03eef-b764-4843-a85a-e2887f6d4632
2011,6,Bình Dương,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',137.0,31a9f0db-f58a-4c7b-8d79-5b1ab2a0cdec
2011,6,Bình Dương,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',111.0,4187efb5-b5a1-4b16-8a87-cad5fb78aed1
2011,6,Bình Dương,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',55.0,5aaba1ed-48c7-4a02-ae2b-84e757481234
2011,6,Bình Dương,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',327.0,3071bb7b-6f28-44d4-b620-5c83c0f69600
2011,6,Đồng  Nai,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',302.0,85b61fcf-4592-4c7c-a610-f267e230029b
2011,6,Đồng  Nai,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',302.0,ebcab989-365b-4784-b061-c167ca0e2bd2
2011,6,Đồng  Nai,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',302.0,2989b587-38d6-4e3f-8285-26755e60a0d9
2011,6,Đồng bằng sông Cửu<br>Long,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',9655.0,ff08bcaf-73c7-4348-868f-b61f9d237fd5
2011,6,Đồng bằng sông Cửu<br>Long,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',11969.0,8a41790c-047c-44bb-981f-a03aa778d1d0
2011,6,Đồng bằng sông Cửu<br>Long,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',11064.0,f0c65944-9703-4345-b27c-b446bf6c6d45
2011,6,Đồng bằng sông Cửu<br>Long,Livestock,Trâu,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,b123ee3e-7e07-4175-a096-23c5c80fd497
2011,6,Đồng bằng sông Cửu<br>Long,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',86.0,b1393f5d-6860-46a9-980b-cd438a6980c1
2011,6,Đồng bằng sông Cửu<br>Long,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',10978.0,c5525528-d8b6-437a-82b3-3cc21e43caf9
2011,6,Đồng bằng sông Cửu<br>Long,Livestock,Dê,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,09e885f2-1560-4d00-9a46-d86acf2a0433
2011,6,Đồng bằng sông Cửu<br>Long,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',7739.0,c48b8eb0-712b-4092-a122-d5964d935c8b
2011,6,Đồng bằng sông Cửu<br>Long,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,0448d53b-a584-4ea3-83a1-8e49cec27b17
2011,6,Đồng bằng sông Cửu<br>Long,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',0.0,edbdb3f9-ceda-4377-b43c-88c8215c54da
2011,6,Long An,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',612.0,302eaf25-8ed2-4d56-a745-970d5e8873ed
2011,6,Long An,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',612.0,2a218d34-c4e7-4b98-9dad-eed2eb8928e0
2011,6,Long An,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',349.0,2c865c04-4276-43b0-9f23-9a4f2b4128ea
2011,6,Tiền Giang,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1190.0,12591d95-8e8d-423a-861c-ca8a9a8d786a
2011,6,Tiền Giang,Livestock,Gia cầm,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',1190.0,924d69f7-3679-4b91-a3cb-0fd9ce646158
2011,6,Tiền Giang,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',10393.0,bd5d25b7-2597-4d8f-896b-a670b9a419f1
2011,6,Tiền Giang,Livestock,Bò,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',86.0,0c70a74d-655e-41b5-b72a-5febc17007f7
2011,6,Tiền Giang,Livestock,Lợn,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',10307.0,83cc19d6-764e-4470-96c2-7ba7eeee4eb5
2011,6,Tiền Giang,Livestock,Gia súc,head,2011_06_Phuluc_06_2011_PL6.md,PL6,INVALID_ENUM,Value 'head' not in schema enums for 'attribute',7385.0,d6fadac0-5f47-4eee-a893-86c4f9da9529
