record_id,year,month,geo_level,location_name,region_id,sector,commodity,sub_item,attribute,value,unit,data_type,source_file
200902_Ninh Thuận_LUA_AREA,2009,2,Provincial,Ninh Thuận,Southeast,Cultivation,Lúa,,Area,11.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Ninh Thuận_NGO_AREA,2009,2,Provincial,Ninh Thuận,Southeast,Cultivation,Ngô,,Area,2.3,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Bình Phước_LUA_AREA,2009,2,Provincial,Bình Phước,Southeast,Cultivation,Lúa,,Area,3.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Tây Ninh_LUA_AREA,2009,2,Provincial,Tây Ninh,Southeast,Cultivation,Lúa,,Area,40.517,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Tây Ninh_NGO_AREA,2009,2,Provincial,Tây Ninh,Southeast,Cultivation,Ngô,,Area,20.457,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Bình Dương_LUA_AREA,2009,2,Provincial,Bình Dương,Southeast,Cultivation,Lúa,,Area,2.529,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Bình Dương_NGO_AREA,2009,2,Provincial,Bình Dương,Southeast,Cultivation,Ngô,,Area,5.534,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Đồng Nai_LUA_AREA,2009,2,Provincial,Đồng Nai,Southeast,Cultivation,Lúa,,Area,10.1,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Bình Thuận_LUA_AREA,2009,2,Provincial,Bình Thuận,Southeast,Cultivation,Lúa,,Area,20.001,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Bà Rịa-V.Tàu_LUA_AREA,2009,2,Provincial,Bà Rịa-V.Tàu,Southeast,Cultivation,Lúa,,Area,5.1,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Bà Rịa-V.Tàu_NGO_AREA,2009,2,Provincial,Bà Rịa-V.Tàu,Southeast,Cultivation,Ngô,,Area,997.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Long An_LUA_AREA,2009,2,Provincial,Long An,Mekong_Delta,Cultivation,Lúa,,Area,245.962,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Long An_NGO_AREA,2009,2,Provincial,Long An,Mekong_Delta,Cultivation,Ngô,,Area,3.049,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Đồng Tháp_LUA_AREA,2009,2,Provincial,Đồng Tháp,Mekong_Delta,Cultivation,Lúa,,Area,207.347,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Đồng Tháp_NGO_AREA,2009,2,Provincial,Đồng Tháp,Mekong_Delta,Cultivation,Ngô,,Area,1.218,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_An Giang_LUA_AREA,2009,2,Provincial,An Giang,Mekong_Delta,Cultivation,Lúa,,Area,234.228,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_An Giang_NGO_AREA,2009,2,Provincial,An Giang,Mekong_Delta,Cultivation,Ngô,,Area,1.7,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Tiền Giang_LUA_AREA,2009,2,Provincial,Tiền Giang,Mekong_Delta,Cultivation,Lúa,,Area,81.457,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Vĩnh Long_LUA_AREA,2009,2,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Lúa,,Area,67.937,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Vĩnh Long_NGO_AREA,2009,2,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Ngô,,Area,310.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Bến Tre_LUA_AREA,2009,2,Provincial,Bến Tre,Mekong_Delta,Cultivation,Lúa,,Area,21.103,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Bến Tre_NGO_AREA,2009,2,Provincial,Bến Tre,Mekong_Delta,Cultivation,Ngô,,Area,480.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Kiên Giang_LUA_AREA,2009,2,Provincial,Kiên Giang,Mekong_Delta,Cultivation,Lúa,,Area,277.144,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Cần Thơ_LUA_AREA,2009,2,Provincial,Cần Thơ,Mekong_Delta,Cultivation,Lúa,,Area,90.044,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Cần Thơ_NGO_AREA,2009,2,Provincial,Cần Thơ,Mekong_Delta,Cultivation,Ngô,,Area,147.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Hậu Giang_LUA_AREA,2009,2,Provincial,Hậu Giang,Mekong_Delta,Cultivation,Lúa,,Area,81.171,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Trà Vinh_LUA_AREA,2009,2,Provincial,Trà Vinh,Mekong_Delta,Cultivation,Lúa,,Area,21.34,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Trà Vinh_NGO_AREA,2009,2,Provincial,Trà Vinh,Mekong_Delta,Cultivation,Ngô,,Area,918.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Sóc Trăng_LUA_AREA,2009,2,Provincial,Sóc Trăng,Mekong_Delta,Cultivation,Lúa,,Area,138.63,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Sóc Trăng_NGO_AREA,2009,2,Provincial,Sóc Trăng,Mekong_Delta,Cultivation,Ngô,,Area,1.95,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_Bạc Liêu_LUA_AREA,2009,2,Provincial,Bạc Liêu,Mekong_Delta,Cultivation,Lúa,,Area,42.17,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL4.md
200902_TP Đà Nẵng_CAY_CN_NGAN_NGAY_AREA,2009,2,Provincial,TP Đà Nẵng,South_Central_Coast,Cultivation,Cây công nghiệp ngắn ngày,,Area,732.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_TP Đà Nẵng_RAU_DAU_AREA,2009,2,Provincial,TP Đà Nẵng,South_Central_Coast,Cultivation,Rau đậu,,Area,80.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Quảng Nam_CAY_CN_NGAN_NGAY_AREA,2009,2,Provincial,Quảng Nam,South_Central_Coast,Cultivation,Cây công nghiệp ngắn ngày,,Area,8.1,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Quảng Nam_RAU_DAU_AREA,2009,2,Provincial,Quảng Nam,South_Central_Coast,Cultivation,Rau đậu,,Area,3.5,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Quảng Ngãi_CAY_CN_NGAN_NGAY_AREA,2009,2,Provincial,Quảng Ngãi,South_Central_Coast,Cultivation,Cây công nghiệp ngắn ngày,,Area,3.319,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Quảng Ngãi_RAU_DAU_AREA,2009,2,Provincial,Quảng Ngãi,South_Central_Coast,Cultivation,Rau đậu,,Area,1.147,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Bình Định_CAY_CN_NGAN_NGAY_AREA,2009,2,Provincial,Bình Định,South_Central_Coast,Cultivation,Cây công nghiệp ngắn ngày,,Area,6.741,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Bình Định_RAU_DAU_AREA,2009,2,Provincial,Bình Định,South_Central_Coast,Cultivation,Rau đậu,,Area,617.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Phú Yên_CAY_CN_NGAN_NGAY_AREA,2009,2,Provincial,Phú Yên,South_Central_Coast,Cultivation,Cây công nghiệp ngắn ngày,,Area,2.555,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Phú Yên_RAU_DAU_AREA,2009,2,Provincial,Phú Yên,South_Central_Coast,Cultivation,Rau đậu,,Area,800.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Khánh Hoà_RAU_DAU_AREA,2009,2,Provincial,Khánh Hoà,South_Central_Coast,Cultivation,Rau đậu,,Area,500.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Kon Tum_CAY_CN_NGAN_NGAY_AREA,2009,2,Provincial,Kon Tum,Central_Highlands,Cultivation,Cây công nghiệp ngắn ngày,,Area,2.297,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Kon Tum_RAU_DAU_AREA,2009,2,Provincial,Kon Tum,Central_Highlands,Cultivation,Rau đậu,,Area,57.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Gia Lai_CAY_CN_NGAN_NGAY_AREA,2009,2,Provincial,Gia Lai,Central_Highlands,Cultivation,Cây công nghiệp ngắn ngày,,Area,8.71,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Gia Lai_RAU_DAU_AREA,2009,2,Provincial,Gia Lai,Central_Highlands,Cultivation,Rau đậu,,Area,1.963,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Đắc Lắc_RAU_DAU_AREA,2009,2,Provincial,Đắc Lắc,Central_Highlands,Cultivation,Rau đậu,,Area,1.589,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Đắc Nông_RAU_DAU_AREA,2009,2,Provincial,Đắc Nông,Central_Highlands,Cultivation,Rau đậu,,Area,198.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_TP Hồ Chí Minh_CAY_CN_NGAN_NGAY_AREA,2009,2,Provincial,TP Hồ Chí Minh,Southeast,Cultivation,Cây công nghiệp ngắn ngày,,Area,2.914,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Ninh Thuận_CAY_CN_NGAN_NGAY_AREA,2009,2,Provincial,Ninh Thuận,Southeast,Cultivation,Cây công nghiệp ngắn ngày,,Area,842.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Tây Ninh_CAY_CN_NGAN_NGAY_AREA,2009,2,Provincial,Tây Ninh,Southeast,Cultivation,Cây công nghiệp ngắn ngày,,Area,17.118,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Tây Ninh_RAU_DAU_AREA,2009,2,Provincial,Tây Ninh,Southeast,Cultivation,Rau đậu,,Area,2.199,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Bình Dương_CAY_CN_NGAN_NGAY_AREA,2009,2,Provincial,Bình Dương,Southeast,Cultivation,Cây công nghiệp ngắn ngày,,Area,354.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Bình Dương_RAU_DAU_AREA,2009,2,Provincial,Bình Dương,Southeast,Cultivation,Rau đậu,,Area,17.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Đồng Nai_CAY_CN_NGAN_NGAY_AREA,2009,2,Provincial,Đồng Nai,Southeast,Cultivation,Cây công nghiệp ngắn ngày,,Area,1.108,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Đồng Nai_RAU_DAU_AREA,2009,2,Provincial,Đồng Nai,Southeast,Cultivation,Rau đậu,,Area,2.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Bà Rịa-V.Tàu_RAU_DAU_AREA,2009,2,Provincial,Bà Rịa-V.Tàu,Southeast,Cultivation,Rau đậu,,Area,138.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Long An_CAY_CN_NGAN_NGAY_AREA,2009,2,Provincial,Long An,Mekong_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,15.359,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_An Giang_RAU_DAU_AREA,2009,2,Provincial,An Giang,Mekong_Delta,Cultivation,Rau đậu,,Area,1.09,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Vĩnh Long_CAY_CN_NGAN_NGAY_AREA,2009,2,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,296.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Vĩnh Long_RAU_DAU_AREA,2009,2,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Rau đậu,,Area,145.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Bến Tre_CAY_CN_NGAN_NGAY_AREA,2009,2,Provincial,Bến Tre,Mekong_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,100.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Bến Tre_RAU_DAU_AREA,2009,2,Provincial,Bến Tre,Mekong_Delta,Cultivation,Rau đậu,,Area,80.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Cần Thơ_CAY_CN_NGAN_NGAY_AREA,2009,2,Provincial,Cần Thơ,Mekong_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,60.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Cần Thơ_RAU_DAU_AREA,2009,2,Provincial,Cần Thơ,Mekong_Delta,Cultivation,Rau đậu,,Area,136.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Trà Vinh_CAY_CN_NGAN_NGAY_AREA,2009,2,Provincial,Trà Vinh,Mekong_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,4.23,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200902_Trà Vinh_RAU_DAU_AREA,2009,2,Provincial,Trà Vinh,Mekong_Delta,Cultivation,Rau đậu,,Area,426.0,ha,Actual,2009_02_PHULUC_t02_2009_FINAL_PL5.md
200903_Hà Nội_LUA_AREA,2009,3,Provincial,Hà Nội,Red_River_Delta,Cultivation,Lúa,,Area,99.791,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Hà Nội_NGO_AREA,2009,3,Provincial,Hà Nội,Red_River_Delta,Cultivation,Ngô,,Area,539.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Hải Phòng_LUA_AREA,2009,3,Provincial,Hải Phòng,Red_River_Delta,Cultivation,Lúa,,Area,49.688,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Vĩnh Phúc_LUA_AREA,2009,3,Provincial,Vĩnh Phúc,Red_River_Delta,Cultivation,Lúa,,Area,30.782,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Vĩnh Phúc_NGO_AREA,2009,3,Provincial,Vĩnh Phúc,Red_River_Delta,Cultivation,Ngô,,Area,312.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Bắc Ninh_LUA_AREA,2009,3,Provincial,Bắc Ninh,Red_River_Delta,Cultivation,Lúa,,Area,37.234,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Hải Dương_LUA_AREA,2009,3,Provincial,Hải Dương,Red_River_Delta,Cultivation,Lúa,,Area,63.5,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Hải Dương_NGO_AREA,2009,3,Provincial,Hải Dương,Red_River_Delta,Cultivation,Ngô,,Area,1.25,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Hưng Yên_LUA_AREA,2009,3,Provincial,Hưng Yên,Red_River_Delta,Cultivation,Lúa,,Area,38.5,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Hưng Yên_NGO_AREA,2009,3,Provincial,Hưng Yên,Red_River_Delta,Cultivation,Ngô,,Area,91.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Hà Nam_LUA_AREA,2009,3,Provincial,Hà Nam,Red_River_Delta,Cultivation,Lúa,,Area,32.5,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Hà Nam_NGO_AREA,2009,3,Provincial,Hà Nam,Red_River_Delta,Cultivation,Ngô,,Area,600.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Nam Định_LUA_AREA,2009,3,Provincial,Nam Định,Red_River_Delta,Cultivation,Lúa,,Area,77.65,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Nam Định_NGO_AREA,2009,3,Provincial,Nam Định,Red_River_Delta,Cultivation,Ngô,,Area,1.7,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Thái Bình_LUA_AREA,2009,3,Provincial,Thái Bình,Red_River_Delta,Cultivation,Lúa,,Area,83.227,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Ninh Bình_LUA_AREA,2009,3,Provincial,Ninh Bình,Red_River_Delta,Cultivation,Lúa,,Area,40.759,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Ninh Bình_NGO_AREA,2009,3,Provincial,Ninh Bình,Red_River_Delta,Cultivation,Ngô,,Area,160.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Đông Bắc<br>_NGO_AREA,2009,3,Provincial,Đông Bắc<br>,Red_River_Delta,Cultivation,Ngô,,Area,5.648,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_~~  Hà Giang~~_LUA_AREA,2009,3,Provincial,~~  Hà Giang~~,Red_River_Delta,Cultivation,Lúa,,Area,5.899,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Cao Bằng_LUA_AREA,2009,3,Provincial,Cao Bằng,Red_River_Delta,Cultivation,Lúa,,Area,400.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Cao Bằng_NGO_AREA,2009,3,Provincial,Cao Bằng,Red_River_Delta,Cultivation,Ngô,,Area,90.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Lào Cai_LUA_AREA,2009,3,Provincial,Lào Cai,Red_River_Delta,Cultivation,Lúa,,Area,7.086,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Bắc Cạn_LUA_AREA,2009,3,Provincial,Bắc Cạn,Red_River_Delta,Cultivation,Lúa,,Area,7.054,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Lạng Sơn_LUA_AREA,2009,3,Provincial,Lạng Sơn,Red_River_Delta,Cultivation,Lúa,,Area,300.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Tuyên Quang_LUA_AREA,2009,3,Provincial,Tuyên Quang,Red_River_Delta,Cultivation,Lúa,,Area,19.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Yên Bái_LUA_AREA,2009,3,Provincial,Yên Bái,Red_River_Delta,Cultivation,Lúa,,Area,16.985,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Yên Bái_NGO_AREA,2009,3,Provincial,Yên Bái,Red_River_Delta,Cultivation,Ngô,,Area,2.15,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Thái Nguyên_LUA_AREA,2009,3,Provincial,Thái Nguyên,Red_River_Delta,Cultivation,Lúa,,Area,27.967,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Thái Nguyên_NGO_AREA,2009,3,Provincial,Thái Nguyên,Red_River_Delta,Cultivation,Ngô,,Area,1.004,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Phú Thọ_LUA_AREA,2009,3,Provincial,Phú Thọ,Red_River_Delta,Cultivation,Lúa,,Area,34.5,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Phú Thọ_NGO_AREA,2009,3,Provincial,Phú Thọ,Red_River_Delta,Cultivation,Ngô,,Area,135.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Bắc Giang_LUA_AREA,2009,3,Provincial,Bắc Giang,Red_River_Delta,Cultivation,Lúa,,Area,45.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Quảng Ninh_LUA_AREA,2009,3,Provincial,Quảng Ninh,Red_River_Delta,Cultivation,Lúa,,Area,12.247,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Quảng Ninh_NGO_AREA,2009,3,Provincial,Quảng Ninh,Red_River_Delta,Cultivation,Ngô,,Area,2.269,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Lai Châu_LUA_AREA,2009,3,Provincial,Lai Châu,Northwest,Cultivation,Lúa,,Area,5.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Điện Biên_LUA_AREA,2009,3,Provincial,Điện Biên,Northwest,Cultivation,Lúa,,Area,7.872,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Sơn La_LUA_AREA,2009,3,Provincial,Sơn La,Northwest,Cultivation,Lúa,,Area,6.488,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Hoà Bình_LUA_AREA,2009,3,Provincial,Hoà Bình,Northwest,Cultivation,Lúa,,Area,14.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Hoà Bình_NGO_AREA,2009,3,Provincial,Hoà Bình,Northwest,Cultivation,Ngô,,Area,804.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Thanh Hoá_LUA_AREA,2009,3,Provincial,Thanh Hoá,North_Central,Cultivation,Lúa,,Area,119.149,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Thanh Hoá_NGO_AREA,2009,3,Provincial,Thanh Hoá,North_Central,Cultivation,Ngô,,Area,9.155,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Nghệ An_LUA_AREA,2009,3,Provincial,Nghệ An,North_Central,Cultivation,Lúa,,Area,84.719,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Nghệ An_NGO_AREA,2009,3,Provincial,Nghệ An,North_Central,Cultivation,Ngô,,Area,2.2,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Hà Tĩnh_LUA_AREA,2009,3,Provincial,Hà Tĩnh,North_Central,Cultivation,Lúa,,Area,53.537,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Quảng Bình_LUA_AREA,2009,3,Provincial,Quảng Bình,North_Central,Cultivation,Lúa,,Area,27.5,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Quảng Trị_LUA_AREA,2009,3,Provincial,Quảng Trị,North_Central,Cultivation,Lúa,,Area,23.504,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Thừa Thiên Huế_LUA_AREA,2009,3,Provincial,Thừa Thiên Huế,North_Central,Cultivation,Lúa,,Area,25.797,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL2.md
200903_Hà Nội_CAY_CN_NGAN_NGAY_AREA,2009,3,Provincial,Hà Nội,Red_River_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,58.87,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL3.md
200903_Hà Nội_RAU_DAU_AREA,2009,3,Provincial,Hà Nội,Red_River_Delta,Cultivation,Rau đậu,,Area,19.154,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL3.md
200903_Hải Phòng_CAY_CN_NGAN_NGAY_AREA,2009,3,Provincial,Hải Phòng,Red_River_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,13.437,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL3.md
200903_Hải Phòng_RAU_DAU_AREA,2009,3,Provincial,Hải Phòng,Red_River_Delta,Cultivation,Rau đậu,,Area,11.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL3.md
200903_Vĩnh Phúc_CAY_CN_NGAN_NGAY_AREA,2009,3,Provincial,Vĩnh Phúc,Red_River_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,17.225,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL3.md
200903_Vĩnh Phúc_RAU_DAU_AREA,2009,3,Provincial,Vĩnh Phúc,Red_River_Delta,Cultivation,Rau đậu,,Area,8.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL3.md
200903_Bắc Ninh_CAY_CN_NGAN_NGAY_AREA,2009,3,Provincial,Bắc Ninh,Red_River_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,11.913,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL3.md
200903_Bắc Ninh_RAU_DAU_AREA,2009,3,Provincial,Bắc Ninh,Red_River_Delta,Cultivation,Rau đậu,,Area,9.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL3.md
200903_Hải Dương_RAU_DAU_AREA,2009,3,Provincial,Hải Dương,Red_River_Delta,Cultivation,Rau đậu,,Area,20.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL3.md
200903_Hưng Yên_CAY_CN_NGAN_NGAY_AREA,2009,3,Provincial,Hưng Yên,Red_River_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,14.446,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL3.md
200903_Hưng Yên_RAU_DAU_AREA,2009,3,Provincial,Hưng Yên,Red_River_Delta,Cultivation,Rau đậu,,Area,11.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL3.md
200903_Hà Nam_CAY_CN_NGAN_NGAY_AREA,2009,3,Provincial,Hà Nam,Red_River_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,6.638,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL3.md
200903_Hà Nam_RAU_DAU_AREA,2009,3,Provincial,Hà Nam,Red_River_Delta,Cultivation,Rau đậu,,Area,6.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL3.md
200903_Nam Định_CAY_CN_NGAN_NGAY_AREA,2009,3,Provincial,Nam Định,Red_River_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,20.977,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL3.md
200903_Nam Định_RAU_DAU_AREA,2009,3,Provincial,Nam Định,Red_River_Delta,Cultivation,Rau đậu,,Area,14.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL3.md
200903_Thái Bình_CAY_CN_NGAN_NGAY_AREA,2009,3,Provincial,Thái Bình,Red_River_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,22.412,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL3.md
200903_Thái Bình_RAU_DAU_AREA,2009,3,Provincial,Thái Bình,Red_River_Delta,Cultivation,Rau đậu,,Area,14.0,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL3.md
200903_Ninh Bình_CAY_CN_NGAN_NGAY_AREA,2009,3,Provincial,Ninh Bình,Red_River_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,16.455,ha,Actual,2009_03_PHULUC_T03_2009_FINAL_PL3.md
